exchange,stockCode,stockSymbol,companyName
BSE,533286,MOIL,Manganese Ore India
BSE,507938,MNPLFIN,Manipal Finance
BSE,533078,MANJEERA,Manjeera Constructions
BSE,543904,MANKIND,Mankind Pharma
BSE,540396,MANOMAY,Manomay Tex India
BSE,541974,MANORAMA,Manorama Industries
BSE,530537,MANRAJH,Manraj Housing Finance
BSE,511758,MANSIFIN,Mansi Finance
BSE,512303,ZMANSOON,Mansoon Trading
BSE,505324,MANUGRAPH,Manugraph India
BSE,521018,MARALOVER,Maral Overseas
BSE,503101,MARATHON,Marathon NextGen Realty
BSE,531281,MARBLE,Marble City India
BSE,540254,MTPL,Marg Techno Projects
BSE,500206,MARGOFIN,Margo Finance
BSE,531642,MARICO,Marico
BSE,531503,MARIS,Maris Spinners
BSE,526891,MKTCREAT,Market Creators
BSE,543364,MARKOLINES,Markolines Pavement Techn
BSE,524404,MARKSANS,Marksans Pharma
BSE,517467,MARSONS,MARSONS LIMITED
BSE,523566,MARBU,Martin Burn
BSE,531540,MAINFRA,Maruti Infrastructure
BSE,543464,SPITZE,Maruti Interior Products 
BSE,531319,MARUTISE,Maruti Securities
BSE,532500,MARUTI,Maruti Suzuki
BSE,540749,MASFIN,MAS Financial Services
BSE,523704,MASTEK,Mastek
BSE,511768,MASTERTR,Master Trust
BSE,511688,MATHEWE,Mathew Easow Research Securities
BSE,540704,MATRIMONY,Matrimony.com
BSE,539219,MUL,Mauria Udyog
BSE,523371,MAWANASUG,Mawana Sugars
BSE,534563,MASL,Max Alert Systems
BSE,500271,MFSL,Max Financial Services
BSE,543220,MAXHEALTH,Max Healthcare Institute
BSE,534338,MAXHEIGHTS,Max Heights Infrastructure
BSE,543223,MAXINDIA,Max India
BSE,539940,MAXVIL,Max Ventures and Industries
BSE,540401,MAXIMUS,Maximus International
BSE,539519,MAYUKH,Mayukh Dealtrade
BSE,531221,MAYURFL,Mayur Floorings
BSE,522249,MAYURUNIQ,Mayur Uniquoters
BSE,543237,MAZDOCK,Mazagon Dock Shipbuilders
BSE,523792,MAZDALTD,Mazda
BSE,533152,MBLINFRA,MBL Infrastructures
BSE,532654,MCLEODRUSS,McLeod Russel
BSE,532629,MBECL,McNally Bharat Engineering Co
BSE,523144,MEDICAPQ,Medi Caps
BSE,512267,MMWL,Media Matrix Worldwide
BSE,503685,MEDIAONE,MEDIAONE GLOBAL ENTERTAIN
BSE,531146,MEDICAMEQ,Medicamen Biotech
BSE,539938,MIL,Medico Intercontinental
BSE,540937,MEDICO,Medico Remedies
BSE,526301,MEDINOV,Medinova Diagnostic Service
BSE,543427,MEDPLUS,Medplus Health Services
BSE,512505,MEENST,Meenakshi Steel Industries
BSE,540519,MEERA,Meera Industries
BSE,531176,MEFCOMCAP,Mefcom Capital Markets
BSE,531417,MEGACOR,Mega Corporation
BSE,532105,MEGFI,Mega Fin India
BSE,539767,MNIL,Mega Nirman & Industries
BSE,532408,MEGASOFT,Megasoft
BSE,541352,MEGASTAR,Megastar Foods
BSE,543332,MFL,Meghmani Finechem Limited
BSE,543331,MOL,Meghmani Organics Limited
BSE,539012,MEGRISOFT,Megri Soft
BSE,540730,MEHAI,Mehai Technology
BSE,511740,MEHTAHG,Mehta Housing Finance
BSE,511377,MEHIF,Mehta Integrated Finance
BSE,511738,MEHSECU,Mehta Securities
BSE,532307,MELSTAR,Melstar Information Technologies
BSE,531127,MENAMANI,Mena Mani Industries
BSE,523828,MENONBE,Menon Bearings
BSE,531727,MENNPIS,Menon Pistons
BSE,539126,MEP,MEP Infrastructure Developers
BSE,538942,MERCANTILE,Mercantile Ventures
BSE,531357,MERCURYEV,MERCURY EV-TECH LIMITED
BSE,538964,MERCURYLAB,Mercury Laboratories
BSE,512415,MERCTRD,Mercury Trade Links
BSE,531810,METALCO,Metal Coatings India
BSE,513335,METALFORGE,Metalyst Forgings
BSE,543426,METROBRAND,Metro Brands
BSE,500159,METROGLOBL,Metroglobal
BSE,542650,METROPOLIS,Metropolis Healthcare
BSE,531613,MAL,Meyer Apparel
BSE,526622,MFLINDIA,MFL India
BSE,513721,MFSINTRCRP,MFS Intercorp
BSE,532850,MIC,MIC Electronics
BSE,523343,MICROSE,Microse India
BSE,526251,MIDEASTP,Mid East Portfolio Management
BSE,500277,MIDINDIA,Mid India Industries
BSE,538895,MIHIKA,Mihika Industries
BSE,541337,MILEFUR,Milestone Furniture
BSE,531338,MILESTONE,Milestone Global
BSE,511018,ZMILGFIN,Milgrey Finance & Investments
BSE,507621,MLKFOOD,Milkfood
BSE,511187,MILLENNIUM,Millennium Online Solutions
BSE,522235,MINALIND,MINAL INDUSTRIES LIMITED
BSE,531456,MINAXI,Minaxi Textiles
BSE,538962,MINDACORP,Minda Corporation
BSE,543217,MINDSPACE,Mindspace Business Parks REIT
BSE,517344,MINDTECK,Mindteck India
BSE,523373,MINID,Mini Diamonds
BSE,532164,MINOLTAF,Minolta Finance
BSE,505797,MPCOSEMB,MIPCO SEAMLESS RINGS (GUJ
BSE,543291,MAFANG,Mirae Asset Mutual Fund
BSE,543323,MAFSETF,Mirae Asset Mutual Fund
BSE,543365,MASPTOP50,Mirae Asset Mutual Fund
BSE,543414,MAHKTECH,Mirae Asset Mutual Fund
BSE,543454,MAMFGETF,Mirae Asset Mutual Fund
BSE,543481,MAM150ETF,Mirae Asset Mutual Fund
BSE,543781,MAGOLDETF,Mirae Asset Mutual Fund
BSE,543858,MANV30F,Mirae Asset Mutual Fund
BSE,543875,MAGS813ETF,Mirae Asset Mutual Fund
BSE,543922,MASILVER,Mirae Asset Mutual Fund
BSE,543944,BANKETF,Mirae Asset Mutual Fund
BSE,543946,LIQUID,Mirae Asset Mutual Fund
BSE,542131,MAN50ETF,Mirae Asset Nifty 50 ETF
BSE,542922,MANXT50ETF,Mirae Asset Nifty Next 50 ETF
BSE,543246,MAESGETF,Mirae ESG Sector Leaders ETF
BSE,500279,MIRCELECTR,MIRC Electronics
BSE,505336,MIRCH,Mirch Technologies
BSE,526642,MIRZAINT,Mirza International
BSE,539220,MISHKA,Mishka Exim
BSE,541195,MIDHANI,Mishra Dhatu Nigam
BSE,539594,MISHTANN,Mishtann Foods
BSE,542801,MISQUITA,Misquita Engineering
BSE,523782,MITSHI,Mitshi India
BSE,540078,MITSU,Mitsu Chem Plast
BSE,522036,MIVENMACH,Miven Machine Tools
BSE,538890,MKEXIM,MK Exim India
BSE,543919,MKPL,MK Proteins
BSE,514238,MKVENTURES,MK Ventures Capital
BSE,522241,MMFL,MM Forgings
BSE,509196,MMRUBBR-B,MM Rubber Company
BSE,513377,MMTC,MMTC
BSE,503772,MODWOOL,Modella Woollens
BSE,519287,MODAIRY,Modern Dairies
BSE,539762,MEAPL,Modern Engineering and Product
BSE,515008,MODINSU,Modern Insulators
BSE,509760,MODRNSH,Modern Shares & Stockbrokers
BSE,513303,MDRNSTL,Modern Steels
BSE,519003,MODINATUR,Modi Naturals
BSE,500890,MODIRUBBER,Modi Rubber
BSE,543539,MODIS,Modi's Navnirman
BSE,503776,MODIPON,Modipon
BSE,506261,MODISONLTD,Modison Metals
BSE,504273,MODULEX,Modulex Construction
BSE,531453,MOHITIND,Mohit Industries
BSE,530169,MOHITPPR,Mohit Paper Mills
BSE,532140,MOHITE,Mohite Industries
BSE,533080,MOLDTKPAC,Mold-Tek Packaging
BSE,526263,MOLDTEK,Mold-Tek Technologies
BSE,511551,MONARCH,Monarch Networth Capital
BSE,535910,MMLF,Money Masters Leasing & Finance
BSE,538446,MONEYBOXX,Moneyboxx Finance
BSE,505343,MONOT,MONOTYPE INDIA LTD.
BSE,538836,MONTECARLO,Monte Carlo Fashions
BSE,530167,MONGIPA,Moongipa Capital Finance
BSE,532621,MORARJEE,Morarjee Textiles
BSE,511549,MORARKFI,Morarka Finance
BSE,500288,MOREPENLAB,Morepen Laboratories
BSE,526237,MORGAN,Morgan Ventures
BSE,523160,MORGANITE,Morganite Crucible India
BSE,532407,MOSCHIP,MosChip Technologies
BSE,543498,MSUMI,Motherson Sumi Wiring
BSE,532892,MOTILALOFS,Motilal Oswal Financial Services
BSE,543563,MOHEALTH,Motilal Oswal Mutual Fund
BSE,543576,MOVALUE,Motilal Oswal Mutual Fund
BSE,543577,MOQUALITY,Motilal Oswal Mutual Fund
BSE,533385,MON100,Motilal Oswal NASDAQ 100 ETF
BSE,543437,MONQ50,Motilal Oswal NASDAQ Q 50
BSE,543465,MOMOMENTUM,Motilal Oswal Nifty 200 Moment
BSE,543250,MOGSEC,Motilal Oswal Nifty 5 Yr. Benchmark
BSE,590115,MOM50,Motilal Oswal Nifty 50 ETF
BSE,536960,MOM100,Motilal Oswal Nifty Midcap 100
BSE,543501,MOLOWVOL,Motilal Oswal S&P BSE Low Vola
BSE,501343,MOTOGENFIN,Motor & General Finance
BSE,542864,MOUNT,Mount Housing and Infrastructure
BSE,506543,MPAGI,MP Agro Industries
BSE,532723,MPDL,MPDL
BSE,526299,MPHASIS,Mphasis
BSE,500450,MPILCORPL,MPIL Corporation
BSE,526143,MPL,MPL Plastics
BSE,532440,MPSLTD,MPS
BSE,540809,MRCAGRO,MRC Agrotech
BSE,500290,MRF,MRF
BSE,532376,MRO-TEK,MRO-TEK Reality
BSE,543262,MRP,MRP Agro
BSE,543253,BECTORFOOD,Mrs. Bectors Food Specialities
BSE,512065,MRUTR,Mrugesh Trading
BSE,532650,MSPL,MSP Steel & Power
BSE,508922,MSRINDIA,MSR India
BSE,542597,MSTC,MSTC
BSE,534312,MTEDUCARE,MT Educare
BSE,543270,MTARTECH,MTAR Technologies
BSE,539819,MUDRA,Mudra Financial Services
BSE,542774,MUFIN,Mufin Green Finance
BSE,500460,MUKANDLTD,Mukand
BSE,523832,MUKATPIP,Mukat Pipes
BSE,530341,MUKESHB,Mukesh Babu Financial Services
BSE,535204,MUKTA,Mukta Agriculture
BSE,532357,MUKTAARTS,Mukta Arts
BSE,501477,MULLER,Muller & Phipps India
BSE,534091,MCX,Multi Commodity Exchange
BSE,526169,MULTIBASE,Multibase India
BSE,505594,MULTIIN,Multiplus Holdings
BSE,504356,ZMULTIPU,Multipurpose Trading Agency
BSE,520059,MUNJALAU,Munjal Auto Industries
BSE,520043,MUNJALSHOW,Munjal Showa
BSE,511200,MUNCAPM,Munoth Capital Markets
BSE,511401,MCLTD,Munoth Communication
BSE,531821,MUNOTHFI,Munoth Financial Services
BSE,515037,MURUDCERA,Murudeshwar Ceramics
BSE,540366,RADIOCITY,Music Broadcast
BSE,511766,MUTHTFN,Muthoot Capital Services
BSE,533398,MUTHOOTFIN,Muthoot Finance
BSE,539410,MUZALI,Muzali Arts
BSE,538862,MYMONEY,My Money Securities
BSE,506734,MYSORPETRO,Mysore Petro Chemicals
BSE,535205,MYSTICELE,Mystic Electronics
BSE,516082,NRAGRINDQ,N R Agarwal Industries
BSE,512279,NNTL,N2N Technologies
BSE,543351,NBL,Naapbooks Limited
BSE,524709,NACLIND,NACL Industries
BSE,500294,NCC,Nagarjuna Construction Company
BSE,539917,NAGARFERT,Nagarjuna Fertilizers & Chemicals
BSE,532362,NAGPI,Nagpur Power & Industries
BSE,532895,NAGREEKCAP,Nagreeka Capital & Infrastructure
BSE,521109,NAGREEKEXP,Nagreeka Exports
BSE,532952,NAHARCAP,Nahar Capital & Financial Services
BSE,519136,NAHARINDUS,Nahar Industrial Enterprises
BSE,523391,NAHARPOLY,Nahar Poly Films
BSE,500296,NAHARSPING,Nahar Spinning Mills
BSE,541418,NGIL,Nakoda Group of Industries
BSE,532234,NATIONALUM,NALCO
BSE,531212,NLFL,Nalin Lease Finance
BSE,532256,NSIL,Nalwa Sons Investments
BSE,538395,NAM,Nam Securities
BSE,543522,NVENTURES,Nanavati Ventures
BSE,532641,NDL,Nandan Denim
BSE,539551,NH,Narayana Hrudayalaya
BSE,519455,NARBADA,Narbada Gems and Jewellery
BSE,531416,NARPROP,Narendra Properties
BSE,543643,NARMADA,Narmada Agrobase Limited
BSE,526739,SHAWGELTIN,Narmada Gelatines
BSE,517431,NARMP,Narmada Macplast Drip Irrigation
BSE,524816,NATCOPHARM,Natco Pharma
BSE,537291,NATHBIOGEN,Nath Bio-Genes
BSE,502587,NATHIND,Nath Industries
BSE,523630,NFL,National Fertilizers
BSE,531289,NATFIT,National Fittings
BSE,531651,NATGENI,National General Industries
BSE,543385,NHIT,National Highways Infra Trust
BSE,507813,NOL,National Oxygen
BSE,500298,NATPEROX,National Peroxide
BSE,526616,NATPLAS,National Plastic Industries
BSE,531287,NATPLASTI,National Plastic Technologies
BSE,516062,NATPLY,National Plywood
BSE,504882,NATIONSTD,National Standard
BSE,530119,NATRAJPR,Natraj Proteins
BSE,531834,NATHUEC,Natura Hue Chem
BSE,543207,NATURAL,Natural Biocon
BSE,524654,NATCAPSUQ,Natural Capsules
BSE,538926,NAPL,Naturite Agro Products
BSE,543579,NATURO,Naturo Indiabull
BSE,513023,NAVA,Nava Bharat Ventures
BSE,539521,NAVIGANT,Navigant Corporate Advisors
BSE,532504,NAVINFLUOR,Navin Fluorine International
BSE,539332,NAVKARCORP,Navkar Corporation
BSE,531494,NAVKAR,Navkar Urbanstructures
BSE,508989,NAVNETEDUL,Navneet Education
BSE,543305,NAVODAYENT,Navoday Enterprises Limit
BSE,538668,NAYSAA,Naysaa Securities
BSE,543280,NAZARA,Nazara Technologies
BSE,523242,NBFOOT,NB Footwear
BSE,534309,NBCC,NBCC India
BSE,519506,NCCBLUE,NCC Blue Water Products
BSE,502168,NCLIND,NCL Industries
BSE,530557,NCLRESE,NCL Research & Financial Services
BSE,512024,NDMETAL,ND Metal Industries
BSE,511535,NDASEC,NDA Securities
BSE,500189,NDLVENTURE,NDL Ventures
BSE,543214,NDRAUTO,NDR Auto Components
BSE,532529,NDTV,NDTV
BSE,532649,NECLIFE,Nectar Lifesciences
BSE,508670,NEAGI,Neelamalai Agro Industries
BSE,531049,NEELKAN,Neelkanth Rockminerals
BSE,539409,NEERAJ,Neeraj Paper Marketing
BSE,539016,NEIL,Neil Industries
BSE,532864,NELCAST,Nelcast
BSE,504112,NELCO,NELCO
BSE,514332,NEOINFRA,Neo Infracon
BSE,542665,NEOGEN,Neogen Chemicals
BSE,505355,NESCO,Nesco
BSE,500790,NESTLEIND,Nestle India
BSE,543247,NETPIX,Net Pix Shorts Digital Media
BSE,509040,NETLINK,Netlink Solutions
BSE,511658,NETTLINX,Nettlinx
BSE,543945,NETWEB,Netweb Technologies
BSE,532798,NETWORK18,Network 18 Media
BSE,524558,NEULANDLAB,Neuland Laboratories
BSE,540243,NEWLIGHT,New Light Apparels
BSE,508867,NEWMKTADV,New Markets Advisory
BSE,540900,NEWGEN,Newgen Software Technologies
BSE,531959,NEWINFRA,NEWTIME INFRASTRUCTURE LI
BSE,532416,NEXTMEDIA,Next Mediaworks
BSE,543913,NXST,Nexus Select Trust
BSE,538874,NEXUSSURGL,Nexus Surgical and Medicare
BSE,530897,NGIND,NG Industries
BSE,524774,NGLFINE,NGL Fine Chem
BSE,517554,NHCFOODS,NHC Foods
BSE,533098,NHPC,NHPC
BSE,535136,NIBE,NIBE
BSE,526721,NICCOPAR,Nicco Parks & Resorts
BSE,512103,NIDHGRN,Nidhi Granites
BSE,531083,NIHARINF,Nihar Info Global
BSE,500304,NIITLTD,NIIT
BSE,526159,NIKHILAD,Nikhil Adhesive
BSE,531272,NIKKIGL,Nikki Global Finance
BSE,543282,NIKSTECH,NIKS Technology
BSE,530377,NILA,Nila Infrastructures
BSE,542231,NILASPACES,Nila Spaces
BSE,502294,NILACHAL,Nilachal Refractories
BSE,530129,NILE,Nile
BSE,523385,NILKAMAL,Nilkamal
BSE,512004,ZNILKENG,Nilkanth Engineering
BSE,511714,NIMBSPROJ,Nimbus Projects
BSE,539843,NINSYS,NINtec Systems
BSE,590106,BANKBEES,NIPPON INDIA ETF BANK BEE
BSE,590095,GOLDBEES,Nippon India ETF gold bee
BSE,543255,INFRABEES,Nippon India ETF Infra BeES
BSE,590104,JUNIORBEES,Nippon India ETF Junior BeES
BSE,590096,LIQUIDBEES,Nippon India ETF Liquid BeES
BSE,537483,NIF100BEES,Nippon India ETF Nifty 100
BSE,590103,NIFTYBEES,Nippon India ETF Nifty BeES
BSE,590108,PSUBNKBEES,Nippon India ETF PSU Bank BeES
BSE,538683,SENSEXBEES,Nippon India ETF Sensex
BSE,542747,SNXT50BEES,Nippon India ETF Sensex Next50
BSE,590109,SHARIABEES,Nippon India ETF Shariah BeES
BSE,590113,HNGSNGBEES,Nippon India HangSeng BeES ETF
BSE,542810,NIESSPA,Nippon India Mutual Fund
BSE,542804,NIESSPJ,Nippon India Mutual Fund
BSE,542805,NIESSPI,Nippon India Mutual Fund
BSE,542806,NIESSPB,Nippon India Mutual Fund
BSE,542807,NIESSPO,Nippon India Mutual Fund
BSE,542808,NIESSPC,Nippon India Mutual Fund
BSE,542809,NIESSPP,Nippon India Mutual Fund
BSE,542811,NIESSPG,Nippon India Mutual Fund
BSE,542813,NIEHSPA,Nippon India Mutual Fund
BSE,542814,NIEHSPB,Nippon India Mutual Fund
BSE,542815,NIEHSPC,Nippon India Mutual Fund
BSE,542816,NIEHSPF,Nippon India Mutual Fund
BSE,542817,NIEHSPI,Nippon India Mutual Fund
BSE,542818,NIEHSPK,Nippon India Mutual Fund
BSE,542819,NIEHSPM,Nippon India Mutual Fund
BSE,542820,NIEHSPN,Nippon India Mutual Fund
BSE,542836,NIESSPD,Nippon India Mutual Fund
BSE,542837,NIESSPE,Nippon India Mutual Fund
BSE,542838,NIESSPF,Nippon India Mutual Fund
BSE,542839,NIEHSPD,Nippon India Mutual Fund
BSE,542840,NIESSPH,Nippon India Mutual Fund
BSE,542841,NIEHSPE,Nippon India Mutual Fund
BSE,542842,NIESSPK,Nippon India Mutual Fund
BSE,542843,NIEHSPG,Nippon India Mutual Fund
BSE,542844,NIEHSPH,Nippon India Mutual Fund
BSE,542845,NIEHSPJ,Nippon India Mutual Fund
BSE,542846,NIEHSPL,Nippon India Mutual Fund
BSE,542847,NIESSPL,Nippon India Mutual Fund
BSE,542848,NIESSPM,Nippon India Mutual Fund
BSE,542849,NIESSPN,Nippon India Mutual Fund
BSE,543071,07AGG,Nippon India Mutual Fund
BSE,543072,07BPB,Nippon India Mutual Fund
BSE,543073,07DPD,Nippon India Mutual Fund
BSE,543074,07DPR,Nippon India Mutual Fund
BSE,543075,07QPD,Nippon India Mutual Fund
BSE,543076,07ABB,Nippon India Mutual Fund
BSE,543077,07QPR,Nippon India Mutual Fund
BSE,543078,07ADD,Nippon India Mutual Fund
BSE,543079,07GPG,Nippon India Mutual Fund
BSE,543080,07ADR,Nippon India Mutual Fund
BSE,543081,07AQD,Nippon India Mutual Fund
BSE,543082,07AQR,Nippon India Mutual Fund
BSE,543083,09MPD,Nippon India Mutual Fund
BSE,543084,09MPR,Nippon India Mutual Fund
BSE,543085,09QPD,Nippon India Mutual Fund
BSE,543086,09QPR,Nippon India Mutual Fund
BSE,543087,09AGG,Nippon India Mutual Fund
BSE,543088,09AMD,Nippon India Mutual Fund
BSE,543089,09AMR,Nippon India Mutual Fund
BSE,543090,09AQD,Nippon India Mutual Fund
BSE,543091,09AQR,Nippon India Mutual Fund
BSE,543092,09GPG,Nippon India Mutual Fund
BSE,543144,08MPD,Nippon India Mutual Fund
BSE,543145,08ADR,Nippon India Mutual Fund
BSE,543146,08MPR,Nippon India Mutual Fund
BSE,543147,08AMD,Nippon India Mutual Fund
BSE,543148,08AMR,Nippon India Mutual Fund
BSE,543149,08BPB,Nippon India Mutual Fund
BSE,543150,08GPG,Nippon India Mutual Fund
BSE,543151,08ABB,Nippon India Mutual Fund
BSE,543152,08QPD,Nippon India Mutual Fund
BSE,543153,08AGG,Nippon India Mutual Fund
BSE,543154,08QPR,Nippon India Mutual Fund
BSE,543155,08AQD,Nippon India Mutual Fund
BSE,543156,08DPD,Nippon India Mutual Fund
BSE,543157,10IGG,Nippon India Mutual Fund
BSE,543158,10DPD,Nippon India Mutual Fund
BSE,543159,10DPR,Nippon India Mutual Fund
BSE,543160,10DRD,Nippon India Mutual Fund
BSE,543161,10AGG,Nippon India Mutual Fund
BSE,543162,10DRR,Nippon India Mutual Fund
BSE,543163,10ADD,Nippon India Mutual Fund
BSE,543164,10ADR,Nippon India Mutual Fund
BSE,543165,10ARD,Nippon India Mutual Fund
BSE,543166,10ARR,Nippon India Mutual Fund
BSE,543167,10GPG,Nippon India Mutual Fund
BSE,543168,08AQR,Nippon India Mutual Fund
BSE,543169,08DPR,Nippon India Mutual Fund
BSE,543170,08ADD,Nippon India Mutual Fund
BSE,543173,11DPR,Nippon India Mutual Fund
BSE,543174,11GPG,Nippon India Mutual Fund
BSE,543175,11MPD,Nippon India Mutual Fund
BSE,543176,11MPR,Nippon India Mutual Fund
BSE,543177,11QPD,Nippon India Mutual Fund
BSE,543178,11QPR,Nippon India Mutual Fund
BSE,543179,11ADD,Nippon India Mutual Fund
BSE,543180,11ADR,Nippon India Mutual Fund
BSE,543181,11AGG,Nippon India Mutual Fund
BSE,543182,11AMD,Nippon India Mutual Fund
BSE,543183,11AMR,Nippon India Mutual Fund
BSE,543184,11AQD,Nippon India Mutual Fund
BSE,543185,11AQR,Nippon India Mutual Fund
BSE,543186,11DPD,Nippon India Mutual Fund
BSE,543190,NCPOAZ,Nippon India Mutual Fund
BSE,543191,NCPOAD,Nippon India Mutual Fund
BSE,543192,NCPOAG,Nippon India Mutual Fund
BSE,543342,NIMFHGAP,Nippon India Mutual Fund
BSE,543343,NIMFHGAR,Nippon India Mutual Fund
BSE,543344,NIMFHGDP,Nippon India Mutual Fund
BSE,543345,NIMFHGRG,Nippon India Mutual Fund
BSE,543476,NIMFHKAD,Nippon India Mutual Fund
BSE,543477,NIMFHKAG,Nippon India Mutual Fund
BSE,543478,NIMFHKDP,Nippon India Mutual Fund
BSE,543479,NIMFHKGP,Nippon India Mutual Fund
BSE,543601,W5GP,Nippon India Mutual Fund
BSE,543602,W5DP,Nippon India Mutual Fund
BSE,543603,W5AG,Nippon India Mutual Fund
BSE,543604,W5AD,Nippon India Mutual Fund
BSE,543690,W8GP,Nippon India Mutual Fund
BSE,543691,W8DP,Nippon India Mutual Fund
BSE,543692,W8AG,Nippon India Mutual Fund
BSE,543887,U7GP,Nippon India Mutual Fund
BSE,543888,U7DP,Nippon India Mutual Fund
BSE,543889,U7AG,Nippon India Mutual Fund
BSE,543890,U7AD,Nippon India Mutual Fund
BSE,543891,U8GP,Nippon India Mutual Fund
BSE,543892,U8DP,Nippon India Mutual Fund
BSE,543893,U8AG,Nippon India Mutual Fund
BSE,540767,NAM-INDIA,Nippon Life India AMC
BSE,532986,NIRAJ,Niraj Cement Structurals
BSE,512425,NIRAVCOM,Nirav Commercial
BSE,526349,NIRBHAYIND,Nirbhay Colours India
BSE,500307,NIRLON,Nirlon
BSE,543194,NIRMITEE,Nirmitee Robotics India
BSE,532722,NITCO,NITCO Tiles
BSE,508875,NITINCAST,Nitin Castings
BSE,532698,NITINSPIN,Nitin Spinners
BSE,506532,NITTAGELA,Nitta Gelatin India
BSE,542206,NIVAKA,Nivaka Fashions
BSE,512245,ZNIVITRD,Nivi Trading
BSE,538772,NIYOGIN,Niyogin Fintech
BSE,519494,NKIND,NK Industries
BSE,513683,NLCINDIA,NLC India
BSE,526371,NMDC,NMDC
BSE,543768,NSLNISP,NMDC Steel
BSE,500730,NOCIL,NOCIL
BSE,532481,NOIDATOLL,Noida Toll Bridge
BSE,519528,NORBTEAEXP,NORBEN TEA & EXPORTS LTD.
BSE,524414,NORRIS,Norris Medicines
BSE,890186,NECCLTDPP,North Eastern Carrying Co
BSE,534615,NECCLTD,North Eastern Carrying Corp.
BSE,542628,NSL,Northern Spirits
BSE,539110,NORTHLINK,Northlink Fiscal and Capital Services
BSE,531465,NOUVEAU,Nouveau Global Ventures
BSE,513566,NOVIS,Nova Iron & Steel
BSE,500672,NOVARTIND,Novartis India
BSE,542771,NOVATEOR,Novateor Research Laboratories
BSE,530127,NPRFIN,NPR Finance
BSE,530367,NRBBEARING,NRB Bearings
BSE,535458,NIBL,NRB Industrial Bearings
BSE,526723,NTCIND,NTC Industries
BSE,532555,NTPC,NTPC
BSE,531209,NUCLEUS,Nucleus Software
BSE,543264,NURECA,Nureca
BSE,531304,NUTECGLOB,Nutech Global
BSE,543334,NUVOCO,Nuvoco Vistas Corporation
BSE,531819,NUWAY,Nuway Organic Naturals India
BSE,543384,NYKAA,Nykaa
BSE,504378,NYSSACORP,Nyssa Corporation
BSE,512489,OASISEC,Oasis Securities
BSE,533273,OBEROIRLTY,Oberoi Realty
BSE,535657,OONE,ObjectOne Information Systems
BSE,538894,OCTAL,Octal Credit Capital
BSE,542938,OCTAVIUSPL,Octavius Plantations
BSE,540416,OCTAWARE,Octaware Technologies
BSE,531996,ODYCORP,Odyssey Corporation
BSE,530175,ODYSSEY,Odyssey Technologies
BSE,500312,ONGC,Oil and Natural Gas Corporation
BSE,500313,OILCOUNTUB,Oil Country Tubular
BSE,533106,OIL,Oil India
BSE,526415,OKPLA,Ok Play India
BSE,543578,OLATECH,Olatech Solutions
BSE,532439,OLECTRA,Olectra Greentech
BSE,521105,OLYMPTX,Olympia Industries
BSE,507609,OLYOI,Olympic Oil Industries
BSE,531092,OMINFRAL,Om Infra
BSE,520021,OMAXAUTO,Omax Autos
BSE,532880,OMAXE,Omaxe
BSE,511644,OMEGAIN,OMEGA INTERACTIVE TECHNOL
BSE,532167,OMKARPH,Omkar Pharmachem
BSE,532340,OMNIAX,Omni Axs Software
BSE,543400,OMNIPOTENT,OMNIPOTENT
BSE,514330,ONEGLOBAL,One Global Service Provider
BSE,533632,ONELIFECAP,Onelife Capital Advisors
BSE,530805,OIVL,Onesource Ideas Venture
BSE,532944,ONMOBILE,OnMobile Global
BSE,540386,ONTIC,Ontic Finserve
BSE,517536,ONWARDTEC,Onward Technologies
BSE,539116,OPCHAINS,OP Chains
BSE,530135,OPTIEMUS,Optiemus Infracom
BSE,531254,OPTIFIN,Optimus Finance
BSE,532466,OFSS,Oracle Financial Services Software
BSE,512626,ORBTEXP,Orbit Exports
BSE,532271,ORCHASP,Orchasp
BSE,524372,ORCHIDPHAR,Orchid Pharma
BSE,531157,ORGCOAT,Organic Coatings
BSE,513121,ORICON,Oricon Enterprises
BSE,504879,ORIENTCER,Orient Abrasives
BSE,530365,ORIENTBELL,Orient Bell
BSE,507690,ORIBEVER,Orient Beverages
BSE,535754,ORIENTCEM,Orient Cement
BSE,541301,ORIENTELEC,Orient Electric
BSE,533263,GREENPOWER,Orient Green Power
BSE,502420,ORIENTPPR,Orient Paper and Industries
BSE,526325,ORIENTLTD,Orient Press
BSE,531512,ORIENTTR,Orient Tradelink
BSE,500078,OAL,Oriental Aromatics
BSE,506579,ORIENTCQ,Oriental Carbon & Chemicals
BSE,500314,ORIENTHOT,Oriental Hotels
BSE,531859,ORIRAIL,Oriental Rail Infrastructure
BSE,532817,ORIENTALTL,Oriental Trimex
BSE,541206,OBCL,Orissa Bengal Carrier
BSE,590086,ORISSAMINE,Orissa Minerals Development Comp
BSE,531626,OROSMITHS,Orosil Smiths India
BSE,539015,ORTEL,Ortel Communications
BSE,539287,ORTINLAABS,Ortin Laboratories
BSE,530173,OSCARGLO,Oscar Global
BSE,509782,OSEASPR,Oseaspre Consultants
BSE,540198,OSIAJEE,Osiajee Texfab
BSE,500317,OSWALAGRO,Oswal Agro Mills
BSE,539290,OSWALGREEN,Oswal Greentech
BSE,531065,OSWALOR,Oswal Overseas
BSE,523151,OTCO,Otco International
BSE,530741,OVOBELE,Ovobel Foods
BSE,524636,OXYGENTAPH,OXYGENTA PHARMACEUTICAL L
